abs,adaptive_cruise_control,age_when_licensed,airbags,anti_theft_dsc_ind,assignedlossespd3yrs_cg,auto_parking,blind_spot,body_style_transition,brake_assist,camera,cargo_length,class_curr,co2_emissions,convertible_indicator,convictioncountmajor3yrs_cg,convictioncountminor3yrs_cg,convictioncriminal3yrs,credit_consent,credit_score,credit_score_avg,cross_traffic,curb_weight,datasource,deductible_amount_m,diploma_above_bachelor,diploma_bachelor,diploma_college,diploma_high_school,diploma_no,diploma_trades,diploma_univ_certificate,drive_train,driver_count,driver_monitor,driverage_m,drv_training_ind,engine_availability,engine_configuration,engine_cylinder,engine_displacement,engine_forced_induction,engine_fuel,engine_supplemental,er_enrolledind_cg,exposure,fsa_m,fuel_cons_city_l_per_100k,fuel_cons_comb_l_per_100k,fuel_cons_comb_mpg,fuel_cons_hwy_l_per_100k,fuel_cons_model_sim_score,full_cov_ind,garagedpostalcode_cg,gender,grad_lic_dsc_ind,headlight,hill_start,homeowner_flag,homeowner_ratio,horsepower,household_income,hybrid_veh_dsc_ind,lane_assist,large_city_ind,limit_amount_m,marital_status,mitigation_all_speed,mitigation_low_speed,mover_ratio,multi_prod_dsc_ind,multi_veh_dsc_ind,nsf_flag,occupation_arts,occupation_business,occupation_edu_gov,occupation_health,occupation_management,occupation_other,occupation_science,occupation_service,occupation_trades,oo_ind,perimeter_detection,pol_op_cnt,pol_veh_cnt,preferredclientrating_cg,price,programmable_key,region_curr,retiree_dsc_ind,rolling_year_m,size_code,stability_control,suspensioncount_cg,tenant_flag,terr_curr,theft_deterrent_system,timelicensed_cg,traction_control,traffic_jam_assist,unemployed_rate,urban_rural_curr,use,veh_acq_type,veh_age_when_pur,veh_gtr_op_dsc_ind,veh_own_yrs,vehicleage_m,vehiclecode_cg_4,vrg_actual,wheelbase,yearsclaimsfree_m,incurred_loss_m,claim_count_new
4,0,17,5,N,0,0,0,4D,2,0,0,32,171.5,0,0,0,0,"",815,754.47619,0,1153,PMSC,0,0,0.1082135846,0.2295744416,0.2962658161,0.4054651081,0.1082135846,0,1,1,0,54,N,STD,L,4,1600,"",G,0,0,"10,001 to 20,000 kms",L8H,8.35,7.45,38,6.35,220,1,L8H6V5,Male,N,0,0,1,0.9565217391,138,56872.47,N,0,No,1000000,Married,0,0,0.1395348837,Y,Y,0,0,0.3184537311,0,0,0.0953101798,0.3184537311,0,0.2006706955,0.2006706955,0,0,1,2,1,18794,0,COR,N,2014,M,2,0,0,81,CEG1,37,2,0,13.3,U,WA,Purchased Used,1,N,0,1,1616,,2570,37,1552.36,1
4,0,18,5,N,0,0,0,4D,2,2,0,29,193.5,0,0,0,0,Y,556,738.553571,0,1216,PC,,0.0618754037,0.1625189295,0.2876820725,0.2876820725,0.1863295782,0.0943106795,0.0304592075,1,1,0,36,N,STD,L,4,2000,"",G,0,0,"10,001 to 20,000 kms",M1E,9.75,8.4,33.5,6.85,520,1,M1E3P4,Female,N,0,2,0,0.875,173,98714.15,N,0,No,1000000,Single,0,0,0.2410714286,N,N,1,0,0.2025242641,0.1823215568,0.1240526487,0.1240526487,0.0339015517,0.087011377,0.2025242641,0.1240526487,0,0,1,1,0,26931,0,COR,N,2019,M,2,0,0,64,CEG1,18,2,0,5,U,WA,Purchased Used,1,N,3,4,0528,,2700,18,225015,1
4,2,28,5,N,0,0,2,4D,2,2,0,29,164,0,0,2,0,Y,588,725.367647,2,1540,PC,,0.0784716154,0.3067302674,0.2814124594,0.1861022796,0.0990909026,0.1201443118,0.0384662808,1,1,0,35,N,STD,L,4,2500,"",G,0,0,"10,001 to 20,000 kms",K2C,8.1,6.9,41,5.7,320,1,K2C3J5,Male,N,10,0,0,0.6153846154,203,51830.94,N,2,No,1000000,Married,8,0,0.3965517241,Y,Y,0,0,0.2984929886,0.1758906665,0.0666913745,0.0327898228,0.0327898228,0.0327898228,0.3429447511,0.1381503385,0,0,2,2,0,36635,0,NEW,N,2019,L,2,0,1,13,DEG,7,2,0,19.4,U,WA,Purchased New,0,N,1,1,0450,,2824,7,25000,1
4,0,38,5,N,0,0,0,4D,2,2,0,34,217,0,0,0,0,Y,792,,0,1475,PC,,0,0.1145665646,0.3190982687,0.5583279578,0.1741079583,0.0314161962,0,1,1,0,78,N,STD,L,4,2000,"",G,0,0,"10,001 to 20,000 kms",L1M,10.25,9.15,30.5,7.7,270,1,L1M0J7,Female,N,1,2,1,0.7910447761,164,107500.37,N,0,No,2000000,Married,0,0,0.570754717,Y,Y,0,0,0.3158529494,0.0645385211,0.0425596144,0.0984400728,0.0757118217,0.053488685,0.1823215568,0.2738887503,0,2,1,1,1,30839,0,COR,Y,2017,L,2,0,0,66,EG1,40,2,0,5.2,U,P,Purchased New,0,N,5,0,1443,,2750,40,1522.8,1
4,4,19,5,N,0,2,2,4D,2,2,0,26,225,0,0,0,0,Y,667,,2,1530,PC,,-17.67560029,-17.55874508,-17.46901643,-17.41132076,-17.56526365,-17.6821996,-17.73135712,2,1,1,21,N,STD,L,4,2000,T,G,0,0,"20,001 to 30,000 kms",M2N,11.2,9.6,29,7.6,730,1,M2N3G2,Female,N,0,2,0,,240,0,N,5,No,1000000,Single,5,0,,Y,N,0,-18.66255591,-18.23157351,-18.26766447,-18.41775875,-18.35713045,-19.05774981,-18.5279185,-18.36884556,-18.25869283,0,4,1,1,0,40489,2,COR,N,2019,L,2,0,0,72,CEG1,2,2,0,0,U,WA,Purchased New,0,N,1,1,3453,,2850,2,90286.26,1
3,0,46,5,N,0,0,0,4D,0,0,0,32,221,0,0,0,0,Y,750,740.210526,0,1378,PC,,0.0822380982,0.1512309697,0.2253389419,0.2588616339,0.2475620787,0.1112256351,0.0266682471,1,1,0,59,N,STD,L,4,2000,"",G,0,1,"10,001 to 20,000 kms",M9V,10.3,9.6,29,8.7,320,0,M9V1Y1,Male,N,0,0,1,0.8076923077,150,81987.98,N,0,No,1000000,Married,0,0,0.3984962406,N,Y,0,0,0.0940289496,0.1226023221,0.0526437335,0.0392207132,0.0800427077,0,0.424883194,0.331357136,0,0,2,2,0,18934,0,COR,N,2017,M,0,0,0,59,EG1,13,0,0,3.8,U,WA,Purchased Used,8,N,1,9,2280,,2635,13,1578.6,1
4,0,35,4,N,0,0,0,LC,2,1,0,32,396,0,0,0,0,Y,462,747.444444,0,2356,PC,,0.0926588305,0.345361184,0.1735109271,0.2847365622,0.1735109271,0.0178576174,0.0360399365,1,1,0,59,N,STD,V,8,5400,"",G,0,0,"30,001 to 40,000 kms",L6C,19.3,17.2,16,14.7,1280,1,L6C2N8,Male,N,0,0,0,0.9743589744,255,98383.7,N,0,Yes,2000000,Married,0,0,0.2857142857,Y,Y,1,0.0504308536,0.2190535661,0.0855221734,0.0678225963,0.1405819506,0.016529302,0.1790482314,0.2607262625,0.0678225963,0,1,2,2,0,34964,0,COR,N,2018,L,2,0,0,74,EG1,24,2,0,6.5,U,B,Purchased Used,1,N,2,3,3624,,3505,24,3090.62,1
4,0,42,5,N,0,0,0,4D,0,0,0,32,238.5,0,0,0,0,Y,775,718.99635,0,1408,PC,,0.1657531304,0.258671806,0.0911422667,0.3492020831,0.2342431103,0.0107979453,0.0180618998,1,1,0,47,Y,STD,L,4,2500,"",G,0,0,"0 to 10,000 Km",M4H,11.65,10.35,27.5,8.75,160,0,M4H1J4,Male,N,0,0,0,0.003003003,175,54288.49,N,0,Yes,1000000,Married,0,0,0.5989256938,Y,N,0,0.0164838897,0.1339207249,0.070551111,0.0304311172,0.0388937911,0.061817431,0.1308103025,0.4041036375,0.2320385809,0,0,1,1,0,31028,0,COR,N,2019,L,0,0,1,72,CEG1,5,0,0,10.5,U,P,Purchased Used,13,N,4,17,0910,,2799,5,36.26,1
4,0,16,4,N,0,0,0,1P,0,0,0,301,373,0,0,0,0,Y,804,753.42275,0,2560,PC,,0.0164456584,0.0647894937,0.3212808101,0.3475750507,0.2624897429,0.114182249,0.0138978864,2,1,0,41,N,STD,V,8,5400,"",G,0,0,"10,001 to 20,000 kms",N3Y,18.3,16.2,17,13.7,780,1,N3Y4K1,Male,N,0,0,1,0.8430379747,300,83300.96,N,0,No,2000000,Married,0,0,0.2424242424,Y,Y,0,0.0173917427,0.1253547322,0.1028094939,0.1059992892,0.1028094939,0.1286173778,0.0203200025,0.2612154993,0.220990698,0,0,2,3,1,49326,0,COR,N,2016,L,0,0,0,38,EG1,25,0,0,9.9,R,WA,Purchased Used,3,N,7,10,3558,,3823,25,1522.51,1
4,0,18,5,N,0,0,0,1P,2,1,1999,32,373,0,0,0,0,"",3000,756.885557,0,2433,PC,,0.0659032707,0.1173318739,0.3108115271,0.3273681967,0.1517468325,0.1309560628,0.0157674583,2,1,0,54,N,STD,V,8,6200,"",G,0,0,"20,001 to 30,000 kms",L0M,18.8,16.2,17,13,800,1,L0M1M0,Male,N,0,2,1,0.9707724426,403,125769.63,N,0,No,1000000,Married,0,0,0.2410526316,Y,Y,0,0.0127390258,0.137154585,0.0962599978,0.0772775469,0.0893155255,0.0927817335,0.035430437,0.254484003,0.3004210982,0,1,1,1,1,52988,0,NEW,N,2017,L,2,0,0,85,CEG1,36,2,0,7.5,R,WA,Purchased Used,3,N,0,3,5824,,4000,36,80156.75,1
4,0,28,4,N,0,0,0,SW,0,0,0,34,206,0,0,0,0,Y,786,754.341176,0,1256,PMSC,0,0.1769307082,0.2787134025,0.2436220827,0.1769307082,0.1296778233,0.0555698512,0.0413852162,1,1,0,76,N,STD,L,4,2000,"",G,0,0,"10,001 to 20,000 kms",M1W,10.15,8.95,31.5,7.45,580,1,M1W1S3,Male,N,0,0,1,1,136,149884.12,N,0,No,1000000,Married,0,0,0.1927710843,Y,N,1,0.0512932944,0.2231435513,0.1625189295,0.0512932944,0.1335313926,0,0.1335313926,0.3215836241,0.025317808,0,0,1,1,1,20971,0,COR,Y,2014,M,0,0,0,73,DEG1,48,2,0,11.4,U,P,Purchased Used,0,N,6,6,9030,,2616,48,39325,1
4,0,18,4,N,0,0,0,SV,0,0,0,32,,0,0,0,0,Y,844,756.666148,0,1881,PC,,0.0330327301,0.1252944369,0.3034283455,0.3923572221,0.1827154902,0.0895567742,0.0108901185,1,1,0,55,N,STD,V,6,3300,"",G,0,0,"10,001 to 20,000 kms",L0G,,,,,3800,0,L0G1A0,Female,N,0,0,1,0.8784688995,180,125164.95,N,0,No,1000000,Single,0,0,0.2806863947,Y,Y,0,0.0302205426,0.1821010739,0.0926400983,0.03906637,0.1205431809,0.098097965,0.0584563568,0.226733228,0.2361131821,0,0,1,2,1,30896,0,COR,N,2018,L,0,0,0,63,EG1,37,0,0,4.9,U,P,Purchased Used,13,Y,2,15,2662,,3030,37,1536.26,1
4,0,16,5,N,0,0,1,SV,2,1,0,34,,0,0,0,0,Y,582,,1,1960,PC,,0,0.1177830357,0.4054651081,0.5877866649,0.1177830357,0,0,1,1,0,83,N,STD,V,6,3600,"",G,0,0,"10,001 to 20,000 kms",N9B,,,,,3400,1,N9B3M4,Male,N,0,0,0,1,283,84811.31,N,0,Yes,1000000,Married,0,0,0.4,Y,Y,0,0,0,0,0.1823215568,0.1823215568,0.1823215568,0.1823215568,0.4054651081,0,0,1,2,2,1,35695,0,NEW,Y,2017,L,2,0,0,30,DEG1,67,2,0,0,U,P,Purchased New,0,N,5,5,2662,,3078,67,1624.58,1
4,0,17,5,N,0,0,0,SP,2,2,0,301,216,0,0,1,0,Y,779,755.365471,0,1585,PMSC,0,0.0321959398,0.0633511076,0.1130910898,0.2281063407,0.7233002187,0.0803727951,0.0039682592,2,1,0,42,N,STD,L,4,2500,"",G,0,0,"10,001 to 20,000 kms",N3B,10.3,9.4,30,8.3,430,1,N3B2Z1,Female,N,0,0,0,0.7813765182,170,87760.84,N,0,No,2000000,Single,0,0,0.233278956,Y,Y,0,0.0195810452,0.1236868555,0.0958643499,0.0511475112,0.1587781754,0.2363887781,0.0280917349,0.1685661817,0.201902602,0,0,1,1,1,35540,0,COR,N,2016,M,2,0,0,38,CEG1,25,2,0,3.3,R,P,Purchased Used,4,N,1,5,1478,,2690,25,2051.45,1
4,0,35,5,N,0,0,0,SV,2,0,0,31,286.5,0,0,0,0,Y,742,729.842437,0,2062,PMSC,0,0.1253754797,0.2359642397,0.2359642397,0.3377469341,0.0829662978,0.0795120629,0.0192932029,1,1,0,43,N,STD,V,6,3500,"",G,0,0,"0 to 10,000 Km",M2J,14.6,12.45,22.5,9.9,110,1,M2J1A8,Male,N,0,0,0,0.0145631068,244,107150.31,N,0,No,1000000,Married,0,0,0.6330749354,N,N,0,0.0284379353,0.1785902092,0.1189519429,0.062671107,0.0236417631,0.062671107,0.1189519429,0.3892422726,0.124229,0,0,1,1,0,41976,0,COR,N,2015,L,2,0,0,77,CEG1,8,2,0,5.1,U,WA,Purchased Used,6,N,2,8,0914,,3000,8,7520.62,1
4,0,16,4,N,0,0,0,4D,2,0,0,26,187.5,0,0,0,0,Y,753,757.443645,0,1198,PC,,0.0170414659,0.0983871053,0.2699196161,0.3985764471,0.1981138032,0.1416839111,0.012364918,1,1,0,21,Y,STD,L,4,1700,"",G,0,0,"20,001 to 30,000 kms",K0A,9,8.15,34.5,7.15,160,1,K0A3N0,Male,N,0,0,1,0.825436409,127,100075.59,N,0,No,2000000,Single,0,0,0.358040201,Y,Y,0,0.019007964,0.1731586439,0.1856744518,0.038384243,0.1246054185,0.0297261803,0.0670521379,0.1731586439,0.2807327742,0,0,1,1,0,23701,0,NEW,N,2018,M,0,0,0,23,DEG1,5,0,0,8.4,R,WC,Purchased Used,11,N,2,13,1094,,2620,5,1541.18,1
4,0,20,5,N,0,0,0,SP,2,0,0,33,221,0,0,0,0,Y,683,760.551707,0,1613,PMSC,0,0.0532912971,0.1269944928,0.3430808518,0.3644036213,0.1510782257,0.0842932454,0.0120483385,2,1,0,70,N,STD,L,4,2500,"",G,0,0,"0 to 10,000 Km",N0L,10.8,9.6,29,8.2,580,1,N0L1G3,Female,N,0,0,1,0.9509143407,179,141645.21,N,0,No,2000000,Married,0,0,0.2363484785,Y,Y,0,0.0196678049,0.1756026065,0.1422369127,0.0950105992,0.1544003989,0.0405099334,0.0475549723,0.1972641033,0.2082733888,0,0,2,2,1,31805,0,COR,Y,2015,M,2,0,0,38,EG,50,2,0,3.2,R,P,Purchased New,0,N,4,4,7638,,2660,50,155477.52,1
3,0,18,4,N,0,0,0,4D,0,0,0,34,237,0,0,0,0,"",844,758.791569,0,1416,PMSC,0,0.1058068446,0.2291858658,0.1608666218,0.4175864686,0.1421744888,0.0451822228,0.0285151703,1,1,0,89,N,STD,V,6,3500,"",G,0,0,"0 to 10,000 Km",L4J,12,10.3,27,8.1,380,0,L4J7K9,Male,N,0,0,0,0.6179245283,200,65038.65,N,0,No,1000000,Married,0,0,0.6183206107,N,N,0,0.0645385211,0.1479201301,0.1773340153,0.0382212128,0.1053605157,0.0512932944,0.0512932944,0.3566749439,0.1053605157,0,0,1,1,1,23535,0,COR,Y,2014,M,0,0,0,74,CEG1,71,1,0,12.2,U,P,Purchased New,0,N,20,20,5557,,2700,71,75515.78,1
4,0,16,5,N,0,0,0,4D,2,0,0,34,290,0,0,0,0,Y,3000,705.764706,0,1808,PC,,0,0.1541506798,0.3364722366,0.5596157879,0.1000834586,0.0487901642,0,1,1,0,84,N,STD,V,8,5700,"",G,0,0,"10,001 to 20,000 kms",L7T,15.1,12.6,22,9.5,240,1,L7T3S5,Male,N,1,0,1,0.625,360,159562.46,N,0,No,1000000,Married,0,0,0.347826087,Y,N,0,0.0645385211,0.2076393648,0.0645385211,0,0.0645385211,0,0.1335313926,0.2876820725,0.2876820725,0,1,1,1,0,49082,0,COR,Y,2018,L,2,0,0,69,CEG1,68,2,0,6.3,U,P,Purchased Used,5,N,2,7,1257,,3048,9,1558.29,1
4,1,17,5,N,0,0,2,4D,2,2,0,31,200,0,0,0,0,Y,737,,0,1500,PC,,0.0741079722,0.3184537311,0.2578291093,0.2494608596,0.169418152,0.0330062965,0.0196727656,1,1,0,44,N,STD,L,4,2400,"",G,0,0,"20,001 to 30,000 kms",L1Z,9.8,8.6,32.5,7.15,530,1,L1Z0P6,Male,N,0,2,1,0.9850746269,189,169404.86,N,3,No,2000000,Married,6,0,0.7014925373,Y,Y,0,0.0096619109,0.1670540847,0.111791406,0.0905140075,0.1335313926,0.0594234205,0.1445812288,0.2749430467,0.0905140075,0,0,2,2,1,30177,0,COR,N,2019,L,2,0,0,66,CEG,27,2,0,6.5,U,WA,Leased New,0,N,2,2,0209,,2776,27,50000,1
3,0,30,4,N,0,0,0,4D,0,0,0,32,,0,0,0,0,"",871,735.923077,0,1115,PMSC,0,0.2468600779,0.2876820725,0.1698990368,0.2076393648,0.0984400728,0.0645385211,0.0317486983,1,1,0,52,N,STD,L,4,1600,"",G,0,0,"0 to 10,000 Km",L5M,,,,,2800,0,L5M4W6,Male,N,0,0,1,0.7,100,199852.24,N,0,Yes,1000000,Married,0,0,0.3142857143,Y,Y,0,0,0.2578291093,0.0953101798,0.0953101798,0.0953101798,0.0465200156,0.2578291093,0.2006706955,0.0465200156,0,0,2,3,1,17128,0,COR,N,2015,S,0,0,0,60,"",22,0,0,9.1,U,P,Purchased New,0,N,19,19,0445,,2465,22,14525.84,1
4,0,26,5,N,0,0,0,SP,2,2,0,32,230,0,0,0,0,Y,777,747.463415,0,1614,PC,,0.2876820725,0.3302416869,0.1698990368,0.3302416869,0.0317486983,0,0,2,1,0,53,N,STD,L,4,2400,"",G,0,0,"10,001 to 20,000 kms",K1S,11.2,10,28,8.5,430,1,K1S2V1,Female,N,0,2,0,0.4285714286,180,164728.86,N,0,No,2000000,Single,0,0,0.5,Y,N,0,0.0465200156,0.2006706955,0.3829922523,0.0465200156,0.0953101798,0,0.1466034742,0.0953101798,0.0953101798,0,0,1,1,0,36267,0,NEW,N,2017,M,2,0,0,54,EG,27,2,0,0,U,WA,Purchased Used,2,N,4,6,0271,,2620,4,155894.57,1
4,0,23,5,N,0,0,0,4D,2,0,0,32,169.5,0,0,0,0,Y,787,756.726277,0,1270,PMSC,0,0.0433642149,0.0875061081,0.2552082109,0.4758969127,0.1781951529,0.0851336278,0.0253457094,1,1,0,49,N,STD,L,4,1800,"",G,0,0,"10,001 to 20,000 kms",L2A,8.25,7.38,38.5,6.25,220,1,L2A5M4,Male,N,0,0,0,0.8761726079,132,92950.41,N,0,No,1000000,Married,0,0,0.2272727273,Y,Y,0,0.0047732788,0.1737866543,0.0974553362,0.0844173418,0.0948341027,0.0974553362,0.0438026227,0.2782033285,0.2142546039,0,0,3,3,0,17199,0,COR,N,2014,M,2,0,1,87,EG,26,2,0,6.6,U,WA,Leased New,0,N,1,1,0445,,2700,26,2500,1
3,0,20,4,N,0,0,0,4D,0,0,0,26,184,0,0,0,0,Y,624,,0,1145,PC,,0.1053605157,0.1053605157,0.3566749439,0.3566749439,0.2231435513,0,0,1,1,0,22,Y,STD,L,4,1800,"",G,0,1,"10,001 to 20,000 kms",N8W,9,8,35,6.85,270,0,N8W1B3,Male,N,0,0,0,0.75,120,70677.06,N,0,No,1000000,Single,0,0,0.25,Y,N,1,0,0.4054651081,0,0.1823215568,0,0,0,0.4054651081,0.1823215568,0,0,1,1,0,18415,0,NEW,N,2018,S,0,0,1,30,"",2,0,0,0,U,WA,Purchased Used,16,N,2,18,0445,,2465,2,51625.3,1
4,0,18,5,N,0,0,0,LP,2,0,0,33,231,0,0,0,0,"",3000,741.966667,0,1956,PC,,0.1017826943,0.1758906665,0.2151113796,0.3894647668,0.1381503385,0.1017826943,0,1,1,0,66,N,STD,L,4,2400,"",G,0,0,"10,001 to 20,000 kms",N5L,11.2,9.8,29,8.1,1390,1,N5L1J9,Male,N,0,0,0,0.5,173,131897.23,N,0,No,1000000,Married,0,0,0.5625,Y,Y,0,0.1053605157,0.2231435513,0.1053605157,0,0.1053605157,0,0.1053605157,0.3566749439,0.1053605157,0,0,2,2,1,24302,0,COR,N,2018,L,2,0,0,15,CEG1,48,2,0,10,R,P,Purchased New,0,N,2,2,2829,,2890,48,1522.69,1
4,0,19,5,N,0,0,0,4D,1,0,0,26,225.5,0,0,0,0,Y,651,747.438356,0,1325,PMSC,0,0.0294138852,0.1069721196,0.1910552368,0.3629054937,0.3220834992,0.0752234212,0.0444517626,1,1,0,21,Y,STD,L,4,2000,"",G,0,0,"0 to 10,000 Km",N1T,11.05,9.8,28.5,8.15,370,0,N1T2C4,Female,Y,0,0,0,0.7666666667,115,89191.26,N,0,No,1000000,Single,0,0,0.6538461538,Y,Y,0,0.0392207132,0.1445812288,0.0800427077,0.0194180859,0.0392207132,0.0800427077,0.1226023221,0.1670540847,0.424883194,0,0,1,1,0,17702,0,COR,N,2016,M,1,0,0,31,CEG1,2,1,0,5.7,U,WA,Purchased Used,6,N,1,7,9325,,2513,2,35.21,1
3,0,16,4,N,0,0,0,4D,0,0,0,33,231.5,0,0,0,0,U,,744.113941,0,1194,PMSC,0,0.0287290684,0.0792292365,0.3343261037,0.2968384477,0.2632435572,0.1191267114,0.0108003014,1,1,0,64,N,STD,L,4,2000,"",G,0,0,"10,001 to 20,000 kms",P0H,11.15,10.05,28.5,8.75,370,1,P0H1G0,Male,N,0,0,1,0.7703703704,130,78580.16,N,0,No,1000000,Single,0,0,0.3051771117,Y,Y,0,0.0131704632,0.1380811128,0.1316639784,0.0636666272,0.0777089843,0.1402293413,0.0342238724,0.2491805251,0.2396339132,0,0,2,2,0,19134,0,NEW,N,2016,M,0,0,0,26,"",48,0,0,9.8,R,WB,Purchased Used,14,N,0,14,0366,,2610,48,355535.5,1
4,1,17,5,N,1,0,1,LP,2,2,0,301,361,0,0,0,0,"",3000,739.289474,1,2201,PC,,0.0200006667,0.1153108465,0.3384543978,0.4562374335,0.1607732206,0.0718257346,0,2,1,0,42,N,STD,V,8,5700,"",G,0,0,"10,001 to 20,000 kms",L4N,18.7,15.7,18,12,1390,1,L4N9N2,Female,N,2,2,0,0.8157894737,360,118308.82,N,0,Yes,2000000,Married,1,0,0.3103448276,Y,N,0,0.0134230203,0.1586050302,0.1127954941,0.0548082365,0.0833816089,0.0548082365,0.0270286724,0.3856624808,0.2231435513,0,2,1,1,0,52705,0,NEW,N,2019,L,2,0,1,86,CEG1,25,2,0,8.9,R,WA,Purchased Used,6,N,1,7,7182,,2916,0,25501,1
4,0,27,4,N,0,0,0,2D,0,0,0,32,262,0,0,0,0,Y,569,710.511628,0,1383,PMSC,0,0.081678031,0.2682639866,0.4054651081,0.218253566,0.1031842362,0.0606246218,0,1,1,0,57,N,STD,V,6,3400,"",G,0,0,"10,001 to 20,000 kms",L9C,13.6,11.4,25,8.7,320,0,L9C6J8,Female,N,0,0,1,0.95,170,118795.62,N,0,No,1000000,Married,0,0,0.2,Y,Y,1,0,0.1823215568,0.2231435513,0.1053605157,0,0.1431008436,0.1053605157,0.1823215568,0.1431008436,0,0,3,2,0,29136,0,COR,N,2015,M,0,0,0,79,E,30,0,0,6.5,U,WA,Purchased Used,12,N,2,14,6488,,2710,30,1552.36,1
4,0,19,5,N,0,0,0,4D,2,1,0,33,188,0,0,0,0,Y,823,709.625,0,1532,PMSC,0,0.6539264674,0.328504067,0.0833816089,0.0833816089,0,0.0833816089,0,1,1,0,69,N,STD,L,4,2000,T,D,0,0,"10,001 to 20,000 kms",K1S,8.05,6.95,41,5.65,400,1,K1S1Y6,Female,N,0,0,1,0.6923076923,140,120400.39,N,0,No,2000000,Married,0,0,0.4285714286,Y,Y,0,0.125163143,0.1941560144,0.3483066943,0.0606246218,0.125163143,0,0.0606246218,0.125163143,0.0606246218,0,0,1,1,1,31801,0,NEW,Y,2014,L,2,0,0,54,CEG1,50,2,0,0,U,P,Purchased New,0,N,0,0,9725,,2803,50,1691.11,1
4,0,16,5,N,0,0,0,4D,2,2,0,301,171.5,0,0,0,0,Y,717,762.089095,0,1212,PMSC,0,0.039078278,0.105793975,0.252308163,0.3705550775,0.2328565015,0.1071143562,0.0195211678,1,1,0,40,N,STD,L,4,1800,"",G,0,0,"0 to 10,000 Km",K0C,8.35,7.45,38,6.25,520,1,K0C1A0,Female,N,0,0,1,0.7626350645,140,73554.2,N,0,No,2000000,Single,0,0,0.3014368695,Y,Y,0,0.0163965527,0.143969254,0.1276221878,0.0672637713,0.1283766202,0.1171194656,0.0406422342,0.2113481409,0.2274675228,0,0,1,1,1,26082,0,NEW,N,2015,M,2,0,0,23,CEG,24,2,0,7.3,R,WA,Purchased New,0,N,2,2,0251,,2670,24,6417.25,1
4,0,18,4,N,0,0,0,SV,0,0,0,301,,0,0,0,0,Y,768,726.924731,0,1880,PC,,0.1203636822,0.2706458853,0.2842515374,0.257222865,0.097374164,0.063851472,0.0208340869,1,1,0,41,N,STD,V,6,3300,"",G,0,0,"10,001 to 20,000 kms",L1R,,,,,2600,1,L1R3C3,Female,N,0,0,1,0.9444444444,180,135906.23,N,0,No,1000000,Married,0,0,0.2051282051,Y,Y,0,0.0402738991,0.1718502569,0.2198594761,0.0402738991,0.1563460704,0.0540672213,0.0822380982,0.2198594761,0.0966268357,0,0,1,2,1,33095,0,COR,N,2017,L,0,0,0,65,DEG1,23,0,0,10.3,U,P,Purchased Used,2,N,8,10,2723,,3030,23,78245.24,1
4,0,16,4,N,0,0,0,SW,0,0,0,32,212.5,0,0,0,0,Y,765,742.957895,0,1256,PMSC,0,0.2121745199,0.2121745199,0.2492157916,0.2492157916,0.1590646946,0.0298529631,0,1,1,0,53,N,STD,L,4,2000,"",G,0,0,"10,001 to 20,000 kms",N2V,10.5,9.25,30.5,7.75,580,1,N2V1A9,Female,N,0,0,1,0.7878787879,136,94940.47,N,0,No,1000000,Single,0,0,0.3717948718,Y,N,1,0.0416726964,0.1306201824,0.1782482314,0.0206192872,0.0631789016,0.1076306642,0.2542341384,0.1782482314,0.1076306642,0,0,1,1,1,24187,0,COR,N,2015,M,0,0,0,32,DEG1,37,2,0,8.2,U,WA,Purchased Used,9,N,0,9,9030,,2616,37,5000,1
4,0,16,4,N,0,0,0,1P,0,0,1998,30,281,0,0,0,0,Y,813,783.2,0,1910,PMSC,0,0,0,0.2411620568,0.5596157879,0.3364722366,0.0741079722,0,1,1,0,37,N,STD,V,8,5300,"",G,0,0,"0 to 10,000 Km",K9V,14.6,12.2,23,9.3,1390,1,K9V1N4,Male,N,0,0,1,0.8333333333,295,87440.95,N,0,No,1000000,Single,0,0,0.3125,Y,N,0,0,0,0.1823215568,0.1823215568,0.1823215568,0,0,0.1823215568,0.4054651081,0,0,1,1,1,32590,0,NEW,N,2014,L,0,0,0,89,E,21,0,0,16.7,R,WA,Purchased New,0,N,8,8,5821,,3378,21,11525,1
4,0,26,5,N,0,0,0,4D,2,0,0,34,239,0,0,0,0,"",866,741.843188,0,1621,PMSC,0,0.0029806281,0.0332859776,0.2336148512,0.5596157879,0.3077228233,0.0645385211,0,1,1,0,79,N,STD,V,6,3500,"",G,0,0,"0 to 10,000 Km",K8V,12.5,10.4,27,8,750,1,K8V6N6,Female,N,0,0,0,0.138576779,268,50866.8,N,0,No,1000000,Married,0,0,0.5081081081,Y,N,0,0,0.0741079722,0.0920188987,0.0623431306,0.0623431306,0.1867268503,0.06820825,0.3441942827,0.2135741003,0,0,1,1,1,37089,0,NEW,Y,2014,L,2,0,1,89,CEG,53,2,0,9.5,R,P,Purchased New,0,N,6,6,0273,,2800,53,1542.25,1
